Date,Product_ID,Sales,Lead_Time,DayOfWeek,Month,Sales_Lag_1,Sales_Lag_7,Rolling_Mean_7
2023-05-26,Product_5,84,5,4,5,84.0,88.0,81.85714285714286
2023-05-27,Product_5,88,2,5,5,84.0,81.0,82.85714285714286
2023-05-28,Product_5,82,5,6,5,88.0,77.0,83.57142857142857
2023-05-29,Product_5,79,4,0,5,82.0,78.0,83.71428571428571
2023-05-30,Product_5,83,5,1,5,79.0,85.0,83.42857142857143
2023-05-31,Product_5,78,4,2,5,83.0,84.0,82.57142857142857
2023-06-01,Product_5,84,2,3,6,78.0,84.0,82.57142857142857
2023-06-02,Product_5,85,2,4,6,84.0,84.0,82.71428571428571
2023-06-03,Product_5,79,3,5,6,85.0,88.0,81.42857142857143
2023-06-04,Product_5,98,4,6,6,79.0,82.0,83.71428571428571
2023-06-05,Product_5,73,2,0,6,98.0,79.0,82.85714285714286
2023-06-06,Product_5,76,3,1,6,73.0,83.0,81.85714285714286
2023-06-07,Product_5,81,4,2,6,76.0,78.0,82.28571428571429
2023-06-08,Product_5,79,3,3,6,81.0,84.0,81.57142857142857
2023-06-09,Product_5,76,3,4,6,79.0,85.0,80.28571428571429
2023-06-10,Product_5,85,3,5,6,76.0,79.0,81.14285714285714
2023-06-11,Product_5,69,5,6,6,85.0,98.0,77.0
2023-06-12,Product_5,75,2,0,6,69.0,73.0,77.28571428571429
2023-06-13,Product_5,82,2,1,6,75.0,76.0,78.14285714285714
2023-06-14,Product_5,81,2,2,6,82.0,81.0,78.14285714285714
2023-06-15,Product_5,74,2,3,6,81.0,79.0,77.42857142857143
2023-06-16,Product_5,87,5,4,6,74.0,76.0,79.0
2023-06-17,Product_5,75,4,5,6,87.0,85.0,77.57142857142857
2023-06-18,Product_5,69,4,6,6,75.0,69.0,77.57142857142857
2023-06-19,Product_5,74,4,0,6,69.0,75.0,77.42857142857143
2023-06-20,Product_5,76,4,1,6,74.0,82.0,76.57142857142857
2023-06-21,Product_5,72,4,2,6,76.0,81.0,75.28571428571429
2023-06-22,Product_5,76,3,3,6,72.0,74.0,75.57142857142857
2023-06-23,Product_5,82,5,4,6,76.0,87.0,74.85714285714286
2023-06-24,Product_5,70,5,5,6,82.0,75.0,74.14285714285714
2023-06-25,Product_5,78,2,6,6,70.0,69.0,75.42857142857143
2023-06-26,Product_5,80,3,0,6,78.0,74.0,76.28571428571429
2023-06-27,Product_5,68,5,1,6,80.0,76.0,75.14285714285714
2023-06-28,Product_5,69,3,2,6,68.0,72.0,74.71428571428571
2023-06-29,Product_5,83,4,3,6,69.0,76.0,75.71428571428571
2023-06-30,Product_5,75,4,4,6,83.0,82.0,74.71428571428571
2023-07-01,Product_5,81,5,5,7,75.0,70.0,76.28571428571429
2023-07-02,Product_5,80,5,6,7,81.0,78.0,76.57142857142857
2023-07-03,Product_5,79,3,0,7,80.0,80.0,76.42857142857143
2023-07-04,Product_5,75,2,1,7,79.0,68.0,77.42857142857143
2023-07-05,Product_5,81,4,2,7,75.0,69.0,79.14285714285714
2023-07-06,Product_5,74,2,3,7,81.0,83.0,77.85714285714286
2023-07-07,Product_5,78,3,4,7,74.0,75.0,78.28571428571429
2023-07-08,Product_5,86,5,5,7,78.0,81.0,79.0
2023-07-09,Product_5,79,3,6,7,86.0,80.0,78.85714285714286
2023-07-10,Product_5,81,5,0,7,79.0,79.0,79.14285714285714
2023-07-11,Product_5,70,4,1,7,81.0,75.0,78.42857142857143
2023-07-12,Product_5,79,3,2,7,70.0,81.0,78.14285714285714
2023-07-13,Product_5,73,4,3,7,79.0,74.0,78.0
2023-07-14,Product_5,70,4,4,7,73.0,78.0,76.85714285714286
2023-07-15,Product_5,68,4,5,7,70.0,86.0,74.28571428571429
2023-07-16,Product_5,68,2,6,7,68.0,79.0,72.71428571428571
2023-07-17,Product_5,82,4,0,7,68.0,81.0,72.85714285714286
2023-07-18,Product_5,77,2,1,7,82.0,70.0,73.85714285714286
2023-07-19,Product_5,74,2,2,7,77.0,79.0,73.14285714285714
2023-07-20,Product_5,68,2,3,7,74.0,73.0,72.42857142857143
2023-07-21,Product_5,68,3,4,7,68.0,70.0,72.14285714285714
2023-07-22,Product_5,65,3,5,7,68.0,68.0,71.71428571428571
2023-07-23,Product_5,70,2,6,7,65.0,68.0,72.0
2023-07-24,Product_5,66,5,0,7,70.0,82.0,69.71428571428571
2023-07-25,Product_5,72,4,1,7,66.0,77.0,69.0
2023-07-26,Product_5,79,5,2,7,72.0,74.0,69.71428571428571
2023-07-27,Product_5,69,4,3,7,79.0,68.0,69.85714285714286
2023-07-28,Product_5,72,2,4,7,69.0,68.0,70.42857142857143
2023-07-29,Product_5,62,4,5,7,72.0,65.0,70.0
2023-07-30,Product_5,69,2,6,7,62.0,70.0,69.85714285714286
2023-07-31,Product_5,82,5,0,7,69.0,66.0,72.14285714285714
2023-08-01,Product_5,71,4,1,8,82.0,72.0,72.0
2023-08-02,Product_5,73,2,2,8,71.0,79.0,71.14285714285714
2023-08-03,Product_5,77,4,3,8,73.0,69.0,72.28571428571429
2023-08-04,Product_5,72,2,4,8,77.0,72.0,72.28571428571429
2023-08-05,Product_5,64,4,5,8,72.0,62.0,72.57142857142857
2023-08-06,Product_5,69,5,6,8,64.0,69.0,72.57142857142857
2023-08-07,Product_5,68,3,0,8,69.0,82.0,70.57142857142857
2023-08-08,Product_5,74,4,1,8,68.0,71.0,71.0
2023-08-09,Product_5,73,2,2,8,74.0,73.0,71.0
2023-08-10,Product_5,64,4,3,8,73.0,77.0,69.14285714285714
2023-08-11,Product_5,71,5,4,8,64.0,72.0,69.0
2023-08-12,Product_5,67,4,5,8,71.0,64.0,69.42857142857143
2023-08-13,Product_5,77,2,6,8,67.0,69.0,70.57142857142857
2023-08-14,Product_5,58,4,0,8,77.0,68.0,69.14285714285714
2023-08-15,Product_5,75,5,1,8,58.0,74.0,69.28571428571429
2023-08-16,Product_5,52,5,2,8,75.0,73.0,66.28571428571429
2023-08-17,Product_5,66,3,3,8,52.0,64.0,66.57142857142857
2023-08-18,Product_5,70,3,4,8,66.0,71.0,66.42857142857143
2023-08-19,Product_5,73,4,5,8,70.0,67.0,67.28571428571429
2023-08-20,Product_5,70,5,6,8,73.0,77.0,66.28571428571429
2023-08-21,Product_5,68,3,0,8,70.0,58.0,67.71428571428571
2023-08-22,Product_5,82,2,1,8,68.0,75.0,68.71428571428571
2023-08-23,Product_5,79,2,2,8,82.0,52.0,72.57142857142857
2023-08-24,Product_5,77,2,3,8,79.0,66.0,74.14285714285714
2023-08-25,Product_5,67,5,4,8,77.0,70.0,73.71428571428571
2023-08-26,Product_5,58,2,5,8,67.0,73.0,71.57142857142857
2023-08-27,Product_5,68,4,6,8,58.0,70.0,71.28571428571429
2023-08-28,Product_5,68,5,0,8,68.0,68.0,71.28571428571429
2023-08-29,Product_5,60,3,1,8,68.0,82.0,68.14285714285714
2023-08-30,Product_5,72,4,2,8,60.0,79.0,67.14285714285714
2023-08-31,Product_5,63,3,3,8,72.0,77.0,65.14285714285714
2023-09-01,Product_5,67,5,4,9,63.0,67.0,65.14285714285714
2023-09-02,Product_5,67,5,5,9,67.0,58.0,66.42857142857143
2023-09-03,Product_5,67,5,6,9,67.0,68.0,66.28571428571429
2023-09-04,Product_5,65,5,0,9,67.0,68.0,65.85714285714286
2023-09-05,Product_5,64,3,1,9,65.0,60.0,66.42857142857143
2023-09-06,Product_5,60,5,2,9,64.0,72.0,64.71428571428571
2023-09-07,Product_5,64,2,3,9,60.0,63.0,64.85714285714286
2023-09-08,Product_5,66,5,4,9,64.0,67.0,64.71428571428571
2023-09-09,Product_5,70,3,5,9,66.0,67.0,65.14285714285714
2023-09-10,Product_5,59,2,6,9,70.0,67.0,64.0
2023-09-11,Product_5,69,3,0,9,59.0,65.0,64.57142857142857
2023-09-12,Product_5,65,3,1,9,69.0,64.0,64.71428571428571
2023-09-13,Product_5,63,2,2,9,65.0,60.0,65.14285714285714
2023-09-14,Product_5,67,5,3,9,63.0,64.0,65.57142857142857
2023-09-15,Product_5,66,3,4,9,67.0,66.0,65.57142857142857
2023-09-16,Product_5,63,4,5,9,66.0,70.0,64.57142857142857
2023-09-17,Product_5,67,4,6,9,63.0,59.0,65.71428571428571
2023-09-18,Product_5,68,5,0,9,67.0,69.0,65.57142857142857
2023-09-19,Product_5,72,2,1,9,68.0,65.0,66.57142857142857
2023-09-20,Product_5,68,2,2,9,72.0,63.0,67.28571428571429
2023-09-21,Product_5,65,2,3,9,68.0,67.0,67.0
2023-09-22,Product_5,65,3,4,9,65.0,66.0,66.85714285714286
2023-09-23,Product_5,64,2,5,9,65.0,63.0,67.0
2023-09-24,Product_5,66,5,6,9,64.0,67.0,66.85714285714286
2023-09-25,Product_5,61,3,0,9,66.0,68.0,65.85714285714286
2023-09-26,Product_5,59,5,1,9,61.0,72.0,64.0
2023-09-27,Product_5,67,2,2,9,59.0,68.0,63.857142857142854
2023-09-28,Product_5,66,4,3,9,67.0,65.0,64.0
2023-09-29,Product_5,58,4,4,9,66.0,65.0,63.0
2023-09-30,Product_5,67,4,5,9,58.0,64.0,63.42857142857143
2023-10-01,Product_5,78,5,6,10,67.0,66.0,65.14285714285714
2023-10-02,Product_5,70,3,0,10,78.0,61.0,66.42857142857143
2023-10-03,Product_5,76,3,1,10,70.0,59.0,68.85714285714286
2023-10-04,Product_5,67,4,2,10,76.0,67.0,68.85714285714286
2023-10-05,Product_5,60,2,3,10,67.0,66.0,68.0
2023-10-06,Product_5,74,4,4,10,60.0,58.0,70.28571428571429
2023-10-07,Product_5,62,5,5,10,74.0,67.0,69.57142857142857
2023-10-08,Product_5,66,2,6,10,62.0,78.0,67.85714285714286
2023-10-09,Product_5,61,3,0,10,66.0,70.0,66.57142857142857
2023-10-10,Product_5,61,4,1,10,61.0,76.0,64.42857142857143
2023-10-11,Product_5,73,3,2,10,61.0,67.0,65.28571428571429
2023-10-12,Product_5,75,3,3,10,73.0,60.0,67.42857142857143
2023-10-13,Product_5,63,2,4,10,75.0,74.0,65.85714285714286
2023-10-14,Product_5,58,3,5,10,63.0,62.0,65.28571428571429
2023-10-15,Product_5,67,2,6,10,58.0,66.0,65.42857142857143
2023-10-16,Product_5,77,4,0,10,67.0,61.0,67.71428571428571
2023-10-17,Product_5,61,3,1,10,77.0,61.0,67.71428571428571
2023-10-18,Product_5,69,3,2,10,61.0,73.0,67.14285714285714
2023-10-19,Product_5,72,2,3,10,69.0,75.0,66.71428571428571
2023-10-20,Product_5,67,2,4,10,72.0,63.0,67.28571428571429
2023-10-21,Product_5,64,5,5,10,67.0,58.0,68.14285714285714
2023-10-22,Product_5,67,4,6,10,64.0,67.0,68.14285714285714
2023-10-23,Product_5,70,2,0,10,67.0,77.0,67.14285714285714
2023-10-24,Product_5,70,3,1,10,70.0,61.0,68.42857142857143
2023-10-25,Product_5,62,3,2,10,70.0,69.0,67.42857142857143
2023-10-26,Product_5,62,3,3,10,62.0,72.0,66.0
2023-10-27,Product_5,70,2,4,10,62.0,67.0,66.42857142857143
2023-10-28,Product_5,75,3,5,10,70.0,64.0,68.0
2023-10-29,Product_5,67,4,6,10,75.0,67.0,68.0
2023-10-30,Product_5,68,5,0,10,67.0,70.0,67.71428571428571
2023-10-31,Product_5,68,2,1,10,68.0,70.0,67.42857142857143
2023-11-01,Product_5,53,4,2,11,68.0,62.0,66.14285714285714
2023-11-02,Product_5,70,5,3,11,53.0,62.0,67.28571428571429
2023-11-03,Product_5,68,2,4,11,70.0,70.0,67.0
2023-11-04,Product_5,60,3,5,11,68.0,75.0,64.85714285714286
2023-11-05,Product_5,62,4,6,11,60.0,67.0,64.14285714285714
2023-11-06,Product_5,71,2,0,11,62.0,68.0,64.57142857142857
2023-11-07,Product_5,63,3,1,11,71.0,68.0,63.857142857142854
2023-11-08,Product_5,58,3,2,11,63.0,53.0,64.57142857142857
2023-11-09,Product_5,76,3,3,11,58.0,70.0,65.42857142857143
2023-11-10,Product_5,76,5,4,11,76.0,68.0,66.57142857142857
2023-11-11,Product_5,72,4,5,11,76.0,60.0,68.28571428571429
2023-11-12,Product_5,66,4,6,11,72.0,62.0,68.85714285714286
2023-11-13,Product_5,59,5,0,11,66.0,71.0,67.14285714285714
2023-11-14,Product_5,68,3,1,11,59.0,63.0,67.85714285714286
2023-11-15,Product_5,70,4,2,11,68.0,58.0,69.57142857142857
2023-11-16,Product_5,56,5,3,11,70.0,76.0,66.71428571428571
2023-11-17,Product_5,67,2,4,11,56.0,76.0,65.42857142857143
2023-11-18,Product_5,76,3,5,11,67.0,72.0,66.0
2023-11-19,Product_5,66,5,6,11,76.0,66.0,66.0
2023-11-20,Product_5,74,5,0,11,66.0,59.0,68.14285714285714
2023-11-21,Product_5,74,4,1,11,74.0,68.0,69.0
2023-11-22,Product_5,68,5,2,11,74.0,70.0,68.71428571428571
2023-11-23,Product_5,69,3,3,11,68.0,56.0,70.57142857142857
2023-11-24,Product_5,76,5,4,11,69.0,67.0,71.85714285714286
2023-11-25,Product_5,72,3,5,11,76.0,76.0,71.28571428571429
2023-11-26,Product_5,67,3,6,11,72.0,66.0,71.42857142857143
2023-11-27,Product_5,77,3,0,11,67.0,74.0,71.85714285714286
2023-11-28,Product_5,70,2,1,11,77.0,74.0,71.28571428571429
2023-11-29,Product_5,72,4,2,11,70.0,68.0,71.85714285714286
2023-11-30,Product_5,64,2,3,11,72.0,69.0,71.14285714285714
2023-12-01,Product_5,68,5,4,12,64.0,76.0,70.0
2023-12-02,Product_5,71,4,5,12,68.0,72.0,69.85714285714286
2023-12-03,Product_5,76,3,6,12,71.0,67.0,71.14285714285714
2023-12-04,Product_5,66,3,0,12,76.0,77.0,69.57142857142857
2023-12-05,Product_5,75,2,1,12,66.0,70.0,70.28571428571429
2023-12-06,Product_5,71,5,2,12,75.0,72.0,70.14285714285714
2023-12-07,Product_5,79,5,3,12,71.0,64.0,72.28571428571429
2023-12-08,Product_5,72,2,4,12,79.0,68.0,72.85714285714286
2023-12-09,Product_5,76,4,5,12,72.0,71.0,73.57142857142857
2023-12-10,Product_5,77,5,6,12,76.0,76.0,73.71428571428571
2023-12-11,Product_5,79,2,0,12,77.0,66.0,75.57142857142857
2023-12-12,Product_5,71,5,1,12,79.0,75.0,75.0
2023-12-13,Product_5,72,3,2,12,71.0,71.0,75.14285714285714
2023-12-14,Product_5,77,4,3,12,72.0,79.0,74.85714285714286
2023-12-15,Product_5,77,3,4,12,77.0,72.0,75.57142857142857
2023-12-16,Product_5,69,5,5,12,77.0,76.0,74.57142857142857
2023-12-17,Product_5,74,3,6,12,69.0,77.0,74.14285714285714
2023-12-18,Product_5,74,5,0,12,74.0,79.0,73.42857142857143
2023-12-19,Product_5,76,3,1,12,74.0,71.0,74.14285714285714
2023-12-20,Product_5,77,3,2,12,76.0,72.0,74.85714285714286
2023-12-21,Product_5,67,5,3,12,77.0,77.0,73.42857142857143
2023-12-22,Product_5,70,2,4,12,67.0,77.0,72.42857142857143
2023-12-23,Product_5,77,3,5,12,70.0,69.0,73.57142857142857
2023-12-24,Product_5,73,4,6,12,77.0,74.0,73.42857142857143
2023-12-25,Product_5,72,2,0,12,73.0,74.0,73.14285714285714
2023-12-26,Product_5,80,3,1,12,72.0,76.0,73.71428571428571
2023-12-27,Product_5,76,5,2,12,80.0,77.0,73.57142857142857
2023-12-28,Product_5,76,4,3,12,76.0,67.0,74.85714285714286
2023-12-29,Product_5,63,4,4,12,76.0,70.0,73.85714285714286
2023-12-30,Product_5,70,3,5,12,63.0,77.0,72.85714285714286
2023-12-31,Product_5,74,4,6,12,70.0,73.0,73.0
